Player,AvgRating,GamesCount,OpeningDiversity,Aggressiveness,Platform
"Jacobsen, Mikkel Manosri",2365.2927927927926,222,3.6068828182103747,0.34684684684684686,Lichess
Jacquol,2467.8571428571427,14,2.4036404106149494,0.21428571428571427,Lichess
"Jaferian, Koosha",2371.719298245614,57,1.413476521291145,0.40350877192982454,Lichess
"Jahnz, Fabian",2352.3333333333335,12,1.8200759753606217,0.16666666666666666,Lichess
Jaime Romero Barreto,2381.1,10,1.8343719702816237,0.7,Lichess
Jaime Valmana,2385.6969696969695,33,2.2869907492666366,0.5757575757575758,Lichess
JakeDarmanin,2364.8714285714286,210,3.3370902460437346,0.42857142857142855,Lichess
James Jackson,2442.646954674221,2824,3.9949018519140465,0.459985835694051,Lichess
James Plaskett,2466.94964028777,139,3.7848829793419916,0.45323741007194246,Lichess
"Janik, Igor",2439.3474576271187,118,3.760749119719087,0.4830508474576271,Lichess
Jann,2316.435064935065,154,3.0519160308348625,0.4935064935064935,Lichess
Jano Samuel Pacho,2309.169491525424,177,4.162312752507509,0.5084745762711864,Lichess
Janou,2304.3673469387754,49,3.2252756044629183,0.2857142857142857,Lichess
"Jaracz, Pawel",2513.1428571428573,35,3.1443140113476007,0.4857142857142857,Lichess
Jari Järvenpää,2330.74358974359,39,2.5828094892869427,0.3333333333333333,Lichess
"Jarmula, Lukasz",2552.7618069815194,1461,4.543355609211735,0.49828884325804246,Lichess
Jasugi99,2567.277777777778,54,2.6339469335286436,0.2962962962962963,Lichess
"Javakhishvili, Lela",2429.6206896551726,29,2.98486979933271,0.4482758620689655,Lichess
Javier Benitez,2470.9,10,1.9730014063936128,0.3,Lichess
Javiera Gomez,2384.9761904761904,42,2.610176440003506,0.6190476190476191,Lichess
JayDee0305,2598.1466666666665,75,2.452948470430477,0.29333333333333333,Lichess
Jcrossover,2372.7014925373132,67,3.305733974499645,0.3283582089552239,Lichess
Jeet Jain,2402.2903225806454,31,3.2103913397883903,0.2903225806451613,Lichess
"Jegorovas, Aleksandras",2417.4809160305344,262,3.988346193335756,0.3816793893129771,Lichess
Jennys Soler Guerra,2499.9122807017543,114,3.4989852439983467,0.5614035087719298,Lichess
"Jere, Daniel",2577.993079584775,289,2.1177670459827587,0.0,Lichess
Jerry,2627.1052221356194,1283,4.75990033687673,0.4505066250974279,Lichess
Jerzy Jesus,2445.12,525,4.1845159758518715,0.5238095238095238,Lichess
Jesper Thybo,2550.1162790697676,86,3.6712641441198834,0.3488372093023256,Lichess
JessePinkman,2515.0,14,2.242973226438147,0.5,Lichess
Jessejames88,2400.1585365853657,164,3.5013019145488986,0.45121951219512196,Lichess
Jessel Mwadzura,2458.33748960931,1203,3.237627860361937,0.5178719866999169,Lichess
Jesús González Mata,2382.1063829787236,141,3.1797646569368743,0.40425531914893614,Lichess
Jethro07,2416.4615384615386,143,3.581580511391571,0.4405594405594406,Lichess
Joachim B. Nilsen,2499.8172043010754,372,4.430452800533243,0.47043010752688175,Lichess
"Jocev, Milan",2447.0,22,2.5992343495214847,0.5,Lichess
JoeAssaad,2347.5833333333335,36,2.7988207338404893,0.6111111111111112,Lichess
John Bob III,2277.1935483870966,31,2.908318357393279,0.4838709677419355,Lichess
John Chernoff,2321.611510791367,139,3.041711545346555,0.30935251798561153,Lichess
JohnScott,2480.574324324324,444,3.656845475839487,0.3355855855855856,Lichess
JonahWillow,2464.88,25,2.358831279638734,0.52,Lichess
Jonny Manuel Cueto Chajtur,2407.8944805194806,1232,2.5465431053728316,0.5121753246753247,Lichess
Jorge Baúles,2456.1008403361343,238,3.7359422811368566,0.40336134453781514,Lichess
Jorge Luis Castañeda,2538.3867346938778,980,1.6060212649258871,0.23265306122448978,Lichess
Jorge Sepúlveda,2417.4457831325303,249,3.9571397550779013,0.4939759036144578,Lichess
Jorge luis Castañeda A.,2527.7051282051284,624,1.7753451552568267,0.21474358974358973,Lichess
"Jorquera, Marcelo",2362.233333333333,30,2.213006287732542,0.6,Lichess
Jose Gascon Del Nogal,2468.4893617021276,47,3.43183286564848,0.5957446808510638,Lichess
Jose Martinez Alcantara,2566.9375,16,2.772588722239781,0.5,Lichess
Joshua Ruiz,2605.684523809524,168,3.7596221156102754,0.44047619047619047,Lichess
Joshukid,2490.0,13,2.351673301904631,0.38461538461538464,Lichess
Josue Castillo,2402.633663366337,101,2.741881642200749,0.4752475247524752,Lichess
Josè Rafael Sequera Paolini,2395.848214285714,112,3.1780569652042634,0.48214285714285715,Lichess
José Antonio García de Dios,2414.9555555555557,90,3.7249992858852568,0.2777777777777778,Lichess
José Antonio Herrera Reyes,2543.2922077922076,308,1.9069472028834011,0.6493506493506493,Lichess
José Carlos Ibarra Jerez,2546.6428571428573,42,3.238196630498317,0.5,Lichess
José Cubas,2429.0344827586205,29,3.0624332675559947,0.4827586206896552,Lichess
José Daniel Gemy,2466.0257731958764,194,3.506758021113792,0.5154639175257731,Lichess
José Francisco Veiga,2386.7272727272725,11,1.893788232391138,0.45454545454545453,Lichess
José Gabriel Cardoso Cardoso,2580.7589285714284,112,3.390876406429472,0.4642857142857143,Lichess
José Padeiro,2308.2417582417584,91,3.2689591851320174,0.5274725274725275,Lichess
José Santos,2447.3426966292136,178,3.5614785093986474,0.33707865168539325,Lichess
"Jovic, Stevan",2415.159284497445,2348,3.98392773228922,0.40928449744463374,Lichess
JoySpaceman,2436.904761904762,21,2.8215638078603646,0.2857142857142857,Lichess
Juan Camilo Arango,2387.4523809523807,420,3.4358060950429774,0.5357142857142857,Lichess
Juan David López Perdomo,2273.3260869565215,138,2.996008946911247,0.427536231884058,Lichess
Juan Herrera,2483.1646090534978,486,3.6384004457122,0.4218106995884774,Lichess
Juan José Converset,2360.695652173913,23,2.8943995444300383,0.782608695652174,Lichess
Juan Pablo Demaría,2401.296875,192,3.8502941203409087,0.46875,Lichess
JudiciousGambit,2490.6666666666665,36,3.075893987517935,0.5555555555555556,Lichess
"Juhasz, Armin",2540.4095238095238,315,4.107306957882385,0.4095238095238095,Lichess
JuleVerne,2616.234234234234,111,3.9401970318097432,0.3783783783783784,Lichess
Julia Efremova,2252.818181818182,11,1.0335620542068176,0.0,Lichess
Julian Andes Gallego Vasquez,2368.029069767442,172,3.7571112845308,0.38953488372093026,Lichess
Julian Estrada,2321.397435897436,78,3.41224536283149,0.4230769230769231,Lichess
Julian Nahuel Villca,2406.59375,32,2.2081534190304155,0.0625,Lichess
Julian Proleiko,2529.3703703703704,270,4.275797335858236,0.337037037037037,Lichess
Julian Rojas,2421.8333333333335,12,2.3693821196946763,0.16666666666666666,Lichess
Julien,2339.2862903225805,248,2.6416344420704703,0.6854838709677419,Lichess
Julio Díaz,2400.4117647058824,17,2.476247132983033,0.47058823529411764,Lichess
"Jumabayev, Rinat",2543.090909090909,22,2.7521915465690436,0.45454545454545453,Lichess
JungleViking,2511.4333333333334,30,2.8117964276298957,0.4,Lichess
Jup78,2397.75,20,2.6491586832740186,0.45,Lichess
JustAnAppleToday,2415.5029585798816,169,3.320274500136126,0.47337278106508873,Lichess
Just_aseke,2455.75641025641,78,1.327997634823199,0.8846153846153846,Lichess
Jøran Aulin-Jansson,2383.714285714286,28,2.0723141277623296,0.32142857142857145,Lichess
Jürgen Gegenfurtner,2510.960322797579,1487,4.559066986611329,0.34364492266308005,Lichess
K-Georgiev,2736.0420168067226,119,3.5637428464730307,0.2857142857142857,Lichess
KLAUSS MOSNEGUTU,2369.734375,256,2.9975106204018513,0.37109375,Lichess
KNCP_719,2508.101869761444,1551,3.24524577001315,0.5235332043842682,Lichess
Kabeljaukrieger,2449.288209606987,916,4.353324498661231,0.4203056768558952,Lichess
"Kalantaryan, Norayr",2528.9526627218934,169,3.486094541679972,0.40236686390532544,Lichess
"Kalvaitis, Sigitas",2480.88344988345,429,3.4565606891800424,0.47785547785547783,Lichess
Kamal Daoudi,2264.391304347826,92,3.413871354021885,0.4673913043478261,Lichess
"Kamalsyah, Muhammad",2388.714285714286,14,2.5400363038209806,0.42857142857142855,Lichess
"Kandil, Adham",2437.875,56,3.451468800646342,0.5178571428571429,Lichess
"Kantans, Toms",2528.57880055788,717,3.9345799711152054,0.4393305439330544,Lichess
Kanthecarowin,2404.5799522673033,419,3.578060290048063,0.38902147971360385,Lichess
"Kanyamarala, Tarun",2380.214285714286,14,2.242973226438147,0.8571428571428571,Lichess
"Kapitanchuk, Tomas",2423.6666666666665,30,2.904216051704555,0.5,Lichess
"Karas, Marek",2354.7027027027025,37,2.950346309190239,0.35135135135135137,Lichess
"Karim, Ismael",2467.9485094850947,738,3.8479663030671594,0.5176151761517616,Lichess
"Karimov, Farukh",2412.266666666667,30,2.884467064611005,0.3333333333333333,Lichess
Karlos_ulsk,2489.7073231692075,4001,3.3479357986498575,0.22419395151212196,Lichess
KarolK05,2413.127659574468,47,2.9665155094556166,0.2765957446808511,Lichess
"Karttunen, Mika",2534.8827106863596,1151,4.522685186923628,0.4317984361424848,Lichess
"Kashtanov, Ruslan",2460.1428571428573,91,3.4030489044075445,0.4945054945054945,Lichess
"Kavyev, Ruslan",2422.5806451612902,31,3.031514648030985,0.22580645161290322,Lichess
"Kazakov, Konstantin",2489.7272727272725,99,2.611686216949262,0.1919191919191919,Lichess
Keeper0416,2439.2256097560976,164,3.6020481036322307,0.3902439024390244,Lichess
Keith Arkell,2466.274509803922,102,3.0400268912906125,0.2647058823529412,Lichess
Keith Jeffrey Khumalo,2485.1640625,512,4.100312337723684,0.3515625,Lichess
Ketchup,2313.6923076923076,13,2.098147389135067,0.3076923076923077,Lichess
Kevel Oliva Castañeda,2628.078313253012,332,3.9209378948158196,0.3644578313253012,Lichess
"Kezin, Roman",2621.841628959276,221,3.7183706287792315,0.3891402714932127,Lichess
KfLoRiAn,2583.0700854700854,585,4.678308644931533,0.3811965811965812,Lichess
"Khairat, Ahmed",2331.456,750,3.5249624649758013,0.7133333333333334,Lichess
"Khanin, Semen",2572.9489795918366,98,3.972245242573176,0.5,Lichess
"Khlebovich, Alexander",2679.225,1640,3.915001784314759,0.2890243902439024,Lichess
"Khodabandeh, Milad",2356.296296296296,27,2.8657034203478973,0.5185185185185185,Lichess
"Khusnutdinov, Rustam",2657.5454545454545,44,3.106487820339716,0.3409090909090909,Lichess
Kindor King,2357.0666666666666,30,1.8300637723929456,0.06666666666666667,Lichess
KingRAZOR,2266.849673202614,153,3.673110442907808,0.6274509803921569,Lichess
"Kiremitciyan, Ari",2457.9641943734014,391,3.051609290659316,0.38107416879795397,Lichess
Klavdia_Nik,2338.132,250,2.6307205936668177,0.5,Lichess
"Klekowski, Maciej",2545.4205607476633,107,3.8115661940729617,0.27102803738317754,Lichess
Klimakovs Sergejs,2438.409090909091,22,2.5393673998815784,0.45454545454545453,Lichess
"Klimenko, Sergey",2467.6388888888887,36,2.6970780392196048,0.3888888888888889,Lichess
"Klukin, Kirill",2589.8201058201057,378,3.8166080774073783,0.2857142857142857,Lichess
KmRiOaOlNy,2407.5,62,2.1341490105502223,0.45161290322580644,Lichess
Kmpk,2465.8342245989306,187,2.0404603148795375,0.7058823529411765,Lichess
"Kobo, Ori",2645.335483870968,155,3.9150003454299265,0.41935483870967744,Lichess
KokkinosKanapes,2353.75,24,2.278081366326457,0.2916666666666667,Lichess
"Kollars, Dmitrij",2570.9146341463415,82,3.797771697665805,0.47560975609756095,Lichess
Konstantin,2532.180335507922,2146,3.0955854970892407,0.5027958993476235,Lichess
Konstantin Loy,2373.6,80,2.8305598171840867,0.75,Lichess
Konstantin_Bazarov,2460.8756906077347,362,4.461922775024082,0.5580110497237569,Lichess
"Korchmar, Vasiliy",2614.2045454545455,44,2.6439540086697226,0.4772727272727273,Lichess
"Korkmaz, Necmettin",2388.9173553719006,121,3.1985287936013895,0.371900826446281,Lichess
"Korley, Kassa",2403.366666666667,30,2.9216576564967065,0.43333333333333335,Lichess
"Korobkin, Maxim",2536.089108910891,909,4.676070880373743,0.33443344334433445,Lichess
"Kosakowski, Jakub",2448.0714285714284,28,3.1341624585866477,0.5357142857142857,Lichess
Kostas Tsiamis,2415.383333333333,60,3.274863256297159,0.45,Lichess
"Kostin, Konstantin",2407.64,50,2.8970474882373938,0.52,Lichess
Kostis Megalios,2464.5,318,4.019418631257131,0.3553459119496855,Lichess
Kotofeyca,2371.5128205128203,39,3.123892749821594,0.38461538461538464,Lichess
"Koutsin, Sergey",2452.7244094488187,635,3.8259209048870915,0.38740157480314963,Lichess
"Koval, Artem",2392.4,20,2.6923109941417858,0.55,Lichess
"Kovalchuk, Alexey",2501.9259927797834,554,4.029212564925474,0.41335740072202165,Lichess
"Kovalenko, Igor",2744.611464968153,314,4.322844299799226,0.3248407643312102,Lichess
"Kovalev, Vladislav",2721.2934782608695,92,2.932212566154647,0.5108695652173914,Lichess
"Kowalski, Igor",2514.75,12,2.484906649788001,0.5833333333333334,Lichess
"Kozhuharov, Spas",2553.25956284153,366,3.8186866951184872,0.3469945355191257,Lichess
"Kozlov, Roman",2502.82962962963,135,3.6942731335036014,0.362962962962963,Lichess
"Kozlov, Stanislav",2411.9033613445376,238,3.727872132176992,0.5210084033613446,Lichess
"Kozusek, Daniel",2401.1111111111113,216,4.228797759048057,0.5138888888888888,Lichess
"Krasikov, Vladislav",2480.119318181818,1232,4.323573191681117,0.4496753246753247,Lichess
"Krykun, Yuriy",2442.6786355475765,557,4.780845034282207,0.4452423698384201,Lichess
"Krzyzanowski, Marcin",2552.3532219570407,419,4.370871509501549,0.5035799522673031,Lichess
Kudakwashe Sibanda,2351.938775510204,98,3.8473975213255502,0.32653061224489793,Lichess
"Kuegel, Tobias",2343.0689655172414,29,2.994200027075774,0.6206896551724138,Lichess
"Kuipers, Eelco",2423.0988372093025,516,2.809842519627395,0.47093023255813954,Lichess
"Kuipers, Stefan",2527.804054054054,444,3.7554903412960154,0.46396396396396394,Lichess
"Kukov, Velislav",2403.0434782608695,46,1.2419980312939796,0.17391304347826086,Lichess
Kumi,2447.9213197969543,788,2.9814597912659924,0.6192893401015228,Lichess
"Kumic, Filip",2461.4258620689657,2900,4.549273878852574,0.47172413793103446,Lichess
"Kunin, Vitaly",2552.275,40,2.169063592589746,0.35,Lichess
Kunk,2333.6330275229357,109,4.05444751008972,0.3302752293577982,Lichess
Kural1,2378.8048780487807,82,3.539902033497595,0.36585365853658536,Lichess
"Kurayan, Ruslan",2443.9310344827586,29,2.41423511660638,0.6551724137931034,Lichess
KurisuMakise,2378.353846153846,65,2.7513887992001305,0.4,Lichess
"Kushko, Dmitriy",2495.536327608983,757,3.4733930331357756,0.5891677675033025,Lichess
"Kuznecov, Mikhail",2562.2507552870093,331,1.8131281011667357,0.2598187311178248,Lichess
"Kvon, Andrey",2518.8333333333335,30,3.308777757587496,0.5,Lichess
Kyle_Reese,2269.362068965517,58,3.497327665913009,0.43103448275862066,Lichess
"L'Ami, Erwin",2688.470588235294,51,3.656406148775842,0.5098039215686274,Lichess
LISANDRO FERNANDEZ,2493.6525423728813,118,3.7798770228636713,0.4152542372881356,Lichess
LM Lance,2484.222222222222,117,3.7564916857591153,0.42735042735042733,Lichess
LUIS FLAQUER,2407.6277173913045,368,4.329312018962741,0.33152173913043476,Lichess
"La Manna, Andrea",2388.75,28,2.6138181076888913,0.39285714285714285,Lichess
LaDaf,2449.8986402966625,809,2.611133097702447,0.4647713226205192,Lichess
LaMoleGuines,2449.0833333333335,60,3.2942086711081733,0.2833333333333333,Lichess
"Lambrechts, Koen",2340.3548387096776,93,3.573156673904821,0.41935483870967744,Lichess
"Landi, Alberto",2438.019230769231,104,2.768290356803516,0.5576923076923077,Lichess
"Langheinrich, Ferenc",2480.659574468085,47,3.433305662862139,0.40425531914893614,Lichess
Lars Magne Andreassen,2378.1627906976746,43,2.9687352694936844,0.37209302325581395,Lichess
Lastro,2500.5183246073298,191,2.8454112817060984,0.6335078534031413,Lichess
"Lavrik, Dmitry",2520.080882352941,136,3.404678316436647,0.3897058823529412,Lichess
Lavrik87,2463.6119402985073,67,3.3806881431670335,0.44776119402985076,Lichess
"Laylo, Darwin",2448.7697368421054,152,3.1967712717611976,0.26973684210526316,Lichess
"Lazavik, Denis",2522.4032258064517,62,3.6366287493956952,0.46774193548387094,Lichess
Leandro Campelo,2254.695652173913,23,2.8943995444300383,0.43478260869565216,Lichess
Lector118,2497.573667711599,319,4.018574704254636,0.4231974921630094,Lichess
"Leenhouts, Koen",2491.835874439462,1115,4.44318922689784,0.31748878923766816,Lichess
Legendary-Phiri,2416.116113744076,422,3.9709015011799194,0.3957345971563981,Lichess
Lelouch_Vi_Brittania,2272.5714285714284,14,2.3046193848206715,0.35714285714285715,Lichess
Lenin Guerra,2559.775401069519,187,3.682751440626417,0.5508021390374331,Lichess
Leon Marohom,2431.902985074627,134,3.557345126292006,0.44776119402985076,Lichess
"Leon Valdes, Jony Wilson",2423.1372549019607,51,3.255335220477653,0.1568627450980392,Lichess
Leon4rdo,2538.2939393939396,330,4.367904168298754,0.4090909090909091,Lichess
"Lewtak, Damian",2437.4545454545455,88,3.5703266302779575,0.3522727272727273,Lichess
"Leyva, Hector",2413.2754237288136,236,3.964906390109253,0.4152542372881356,Lichess
"Li, Henry",2379.09375,96,3.1903918541823106,0.4166666666666667,Lichess
Liem Quang Le,2844.923728813559,118,3.64063269897288,0.4491525423728814,Lichess
"Limontaite, Simona",2315.9333333333334,15,2.7080502011022105,0.4,Lichess
Lioni26,2516.99670781893,1215,4.563475701939064,0.4806584362139918,Lichess
LittlePumpkin,2596.1380522088352,5976,4.709112747059868,0.36178045515394913,Lichess
"Liubarov, Mark",2316.0714285714284,14,1.90853528164356,0.5714285714285714,Lichess
"Liyanage, Ranindu Dilshan",2437.9181286549706,171,3.5145059416568754,0.4327485380116959,Lichess
Ljucifer,2456.2704918032787,122,3.193986213037248,0.32786885245901637,Lichess
Loay Sameer,2467.12268907563,595,2.0707032449023752,0.6941176470588235,Lichess
"Lodici, Lorenzo",2511.0,23,2.954673212304816,0.30434782608695654,Lichess
"Loiacono, Leonardo",2474.9518229166665,768,3.6758122527459784,0.4908854166666667,Lichess
"Lombaers, Peter",2426.7330612244896,1225,4.0029825860406545,0.3404081632653061,Lichess
"Lopez, Mario Yber",2313.4514767932487,237,3.6372047556447447,0.4388185654008439,Lichess
Lopez09,2456.261952191235,2008,4.044817938327999,0.5039840637450199,Lichess
Lord Adrian Soderstrom,2414.478260869565,69,3.543028845342223,0.4927536231884058,Lichess
Lordiron,2330.6825396825398,126,3.477924654988644,0.21428571428571427,Lichess
"Lorparizangeneh, Shahin",2604.063492063492,63,3.256309472600234,0.49206349206349204,Lichess
LouiVos,2655.6976744186045,86,3.904015234397065,0.29069767441860467,Lichess
"Lovkov, Roman",2541.4285714285716,14,2.6390573296152584,0.42857142857142855,Lichess
Lovro Čupić,2446.1844897959186,1225,4.186165752442547,0.5314285714285715,Lichess
Luca Albertini,2385.2938775510206,490,4.278967560314691,0.4142857142857143,Lichess
Luca Varriale,2331.2,10,2.0253262207700677,0.4,Lichess
Lucas Cardoso,2459.305164319249,213,4.100756271035004,0.43661971830985913,Lichess
Lucasran,2496.0,10,1.9730014063936128,0.1,Lichess
Lucky___123,2368.076923076923,13,2.2450352741261774,0.0,Lichess
Luis Alejandro Mateus Urbano,2460.8816568047337,338,3.6824007228017046,0.4437869822485207,Lichess
Luis Angel Lopez Villier,2272.1666666666665,12,1.9356005054539454,0.16666666666666666,Lichess
Luis Guillermo Antunez Soler,2459.239436619718,142,3.191526973486514,0.4788732394366197,Lichess
Luis Manuel PerezRodriguez,2415.5625,16,2.3066687254045313,0.75,Lichess
Luis Raygoza,2382.658385093168,161,3.45561250626866,0.35403726708074534,Lichess
"Luke Brezmes, Cristofer",2261.3529411764707,17,1.9054200431101367,0.4117647058823529,Lichess
"Lund, Gunnar",2415.222222222222,108,2.702108031376176,0.49074074074074076,Lichess
Luomfu,2449.8826291079813,426,3.8654549394618085,0.38497652582159625,Lichess
Luu77,2450.680693069307,404,4.510005788743393,0.46782178217821785,Lichess
LuukDeGrote,2473.6822742474915,299,3.2150733143864914,0.6086956521739131,Lichess
MAURICIO RIOS,2445.553191489362,141,3.8524580024042883,0.48936170212765956,Lichess
MAsTerhec,2356.7432239657633,701,3.173644150974202,0.6319543509272468,Lichess
MFAlejandroArias1987,2350.0,38,1.1695617499388034,0.18421052631578946,Lichess
MFJoseClement,2432.51201011378,791,4.725934730571405,0.3780025284450063,Lichess
MF_miftahulhudany,2431.555910543131,313,3.8030620319852657,0.36421725239616615,Lichess
MHanDaMan,2444.8892857142855,840,3.1477578044027714,0.48095238095238096,Lichess
MI Marcelo Playa,2335.8,10,1.1682824501765625,0.5,Lichess
MIThePunisherXX,2585.2702702702704,740,3.8417529729860127,0.28378378378378377,Lichess
MKO78,2573.0943396226417,53,3.147750463094011,0.4528301886792453,Lichess
MLev0907,2315.4864864864867,37,2.151036596730582,0.24324324324324326,Lichess
MM,2401.181818181818,11,1.666332585328325,0.7272727272727273,Lichess
Mac Daddy,2477.8122866894196,293,3.180121932150935,0.4334470989761092,Lichess
Maci,2430.9357976653696,1542,4.0039858137765005,0.43060959792477305,Lichess
"Macovei, Andrei",2535.8283261802576,233,3.602160316516621,0.3776824034334764,Lichess
"Madaminov, Mukhiddin",2431.8076923076924,26,2.511630343572311,0.23076923076923078,Lichess
"Madrigal, Mariano",2379.1555555555556,45,2.953566545250518,0.5333333333333333,Lichess
"Maerevoet, Sim",2506.1341463414633,82,3.8296770722855933,0.35365853658536583,Lichess
Mafaaz Khalid,2284.4358974358975,78,3.0403588245775226,0.41025641025641024,Lichess
MagicAndy,2512.9835566382462,1642,4.016749373873489,0.2856272838002436,Lichess
Magners,2504.1945392491466,293,3.325224218772684,0.5938566552901023,Lichess
"Mahdavirad, Mehdi",2407.6762589928057,139,0.47810768058063935,0.9136690647482014,Lichess
"Mahdian, Anousha",2372.016129032258,124,2.8428096358440262,0.3870967741935484,Lichess
Mahri,2348.176470588235,17,2.7516666169315167,0.47058823529411764,Lichess
"Maidel, Anton",2507.3804347826085,644,4.634092853811673,0.40683229813664595,Lichess
"Maier, Christian",2403.630681818182,176,3.3137332280164724,0.4772727272727273,Lichess
"Makarian, Rudik",2465.1,10,2.3025850929940455,0.5,Lichess
"Maksimovic, Dejan",2449.63,1200,1.7610892733011871,0.015833333333333335,Lichess
"Malmstig, Erik",2298.090909090909,55,2.083577225491938,0.6909090909090909,Lichess
"Mamedov, Rauf",2526.6666666666665,12,2.3693821196946763,0.4166666666666667,Lichess
"Mammadov, Zaur",2608.6632653061224,294,2.3340087704180483,0.5238095238095238,Lichess
"Mammadova, Gulnar",2526.3764705882354,340,3.3474748084061288,0.40588235294117647,Lichess
Manafov_Vugar,2549.1503759398497,133,3.862241702583018,0.45112781954887216,Lichess
"Manakov, Ilya",2428.0,170,2.649250606301069,0.38235294117647056,Lichess
"Mandura, Tijana",2418.4437194127245,613,4.252604023157513,0.4274061990212072,Lichess
MannyQT,2582.7115384615386,52,2.970660094978556,0.4230769230769231,Lichess
Manukyan Sargis A.,2440.892018779343,213,3.726789557919737,0.43661971830985913,Lichess
"Manukyan, Artyom",2471.7042253521126,71,3.117221113032567,0.39436619718309857,Lichess
Mapwright,2732.043795620438,1370,4.642121714552272,0.38175182481751824,Lichess
Marc Balague,2363.7137404580153,262,3.834365909494744,0.3931297709923664,Lichess
Marc Chevrin,2342.8763636363637,1375,3.215871244501895,0.48872727272727273,Lichess
Marc Christian Nazario 💎,2442.1794871794873,156,3.390117210320169,0.5448717948717948,Lichess
"Marcelin, Cyril",2531.4898132427843,1178,3.5253788895569342,0.3522920203735144,Lichess
Marcelo Alejandro Panelo Muñoz,2444.5,50,3.17138246184798,0.36,Lichess
Marcus Schmücker,2392.3333333333335,81,2.2597438625370727,0.5432098765432098,Lichess
"Mardov, Dimitar",2469.303135888502,287,4.294670102880192,0.4564459930313589,Lichess
"Margana, Adhy",2431.8230769230768,130,3.6696776348583153,0.3,Lichess
Mark Biernacki,2334.1,10,1.6094379124341,0.3,Lichess
Marko Srebrnič,2458.0421052631577,95,3.7556625313370455,0.42105263157894735,Lichess
"Markov, Mikhail",2622.929411764706,170,3.1656120379513815,0.2,Lichess
"Martin Duque, Jesus",2425.810810810811,37,2.7790219256012407,0.4864864864864865,Lichess
"Martinez Romero, Martin",2438.406976744186,86,3.9080954325946795,0.47674418604651164,Lichess
"Martinovic, Sasa",2665.9437984496126,1032,3.459954154795433,0.5058139534883721,Lichess
"Martínez Reyes, Pedro Ramon",2363.0714285714284,14,2.4036404106149494,0.7142857142857143,Lichess
Masterclass2,2454.0797266514805,439,4.777709455822125,0.3621867881548975,Lichess
Masya1984,2548.5832241153344,763,3.5000979783048676,0.5674967234600262,Lichess
"Mata Gonzalez, Jose Fernando",2486.72027972028,143,2.4598495696730245,0.43356643356643354,Lichess
Matej Blažeka,2442.4347826086955,46,3.203154798447205,0.4782608695652174,Lichess
Mateus Viageiro,2389.2820512820513,39,3.40132296224237,0.3333333333333333,Lichess
Matias Antonio Carcamo,2327.703703703704,27,2.6409469170795963,0.5555555555555556,Lichess
Matias Pérez Gormaz,2511.8970358814354,641,4.261807531296092,0.4960998439937597,Lichess
Matt O,2387.934065934066,91,3.5530321253981363,0.6263736263736264,Lichess
Matthew Fishbein,2392.0602409638554,83,3.9396163684651415,0.4819277108433735,Lichess
Matthew Wadsworth,2462.4857142857145,70,2.625823889430619,0.4142857142857143,Lichess
Matvey Shcherbin,2603.414686825054,463,2.3127796503786175,0.5464362850971922,Lichess
"Matviishen, Viktor",2517.090909090909,33,3.2024451212289273,0.30303030303030304,Lichess
Matyáš Zeman,2456.285046728972,214,3.637095635793005,0.2523364485981308,Lichess
Matías Ianovsky.,2388.65367965368,231,4.208134575578139,0.38961038961038963,Lichess
Matías halac,2414.3351063829787,188,3.157581728569657,0.1595744680851064,Lichess
Mauri Lehtosaari,2428.8481012658226,79,2.3239155724654035,0.620253164556962,Lichess
Mauricio Jimenez,2469.232428115016,1252,4.168272336510538,0.2515974440894569,Lichess
"Mazanchenko, Dmitry",2272.0263157894738,38,2.9597382065717692,0.631578947368421,Lichess
Mazi Leon,2431.3513513513512,111,3.3696126713506147,0.4594594594594595,Lichess
"Mchedlishvili, Mikheil",2673.4862385321103,109,3.6247738620457723,0.43119266055045874,Lichess
Md. Abu Hanif,2410.254098360656,122,2.4170736575211036,0.06557377049180328,Lichess
"Medina Diaz, Rafael Alejandro",2273.5454545454545,11,2.3978952727983707,0.36363636363636365,Lichess
"Medina Paz, Miguel",2489.6425120772947,207,3.8120199072243257,0.42028985507246375,Lichess
"Mejia, Cherry Ann",2264.448275862069,29,2.404904888863316,0.4827586206896552,Lichess
MerVit,2488.7130801687763,237,4.051541883935455,0.3037974683544304,Lichess
Mergen Satranç | Mergen Chess,2574.7555555555555,45,3.4137285204154804,0.28888888888888886,Lichess
Merlotty,2421.8333333333335,18,2.5532370029937144,0.3888888888888889,Lichess
Mert Erdoğdu,2335.9166666666665,12,2.253857589601352,0.25,Lichess
"Meshkovs, Nikita",2654.5648854961833,131,3.9332935434981455,0.4198473282442748,Lichess
Meskenas,2659.5632911392404,158,3.764892764520686,0.379746835443038,Lichess
"Mesnyankin, Nikita",2348.9333333333334,15,2.0488828279013442,0.3333333333333333,Lichess
MiauCat,2419.20245398773,163,4.0815457532847095,0.5030674846625767,Lichess
Michael,2305.4794520547944,73,2.111320633790805,0.4383561643835616,Lichess
Michael Klenburg (IM),2460.054054054054,74,3.337794361219692,0.4189189189189189,Lichess
Michel Alejandro Díaz Pérez,2457.165680473373,169,4.0341983262558925,0.5029585798816568,Lichess
Michel Lopez Abreu,2390.040598290598,468,1.7368383812925123,0.6944444444444444,Lichess
Mieszko Miś,2513.050295857988,338,3.9210343661416918,0.4319526627218935,Lichess
